gesture,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,timestamp
open_hand,0.3590835619973289,0.45823076499684817,0.38241922463342076,0.38180464006118564,1.0275894238568424,0.5298949351863901,0.32410727773479964,0.2737639095382946,0.9999999999999999,0.630148213999206,0.4025569630039283,0.33413880106719757,0.9012947793175052,0.5774745887397438,0.37751108221302926,0.33847942684847615,0.8234122594128322,0.42780264143708,0.25076671929687494,0.19736610876498012,1.5555900710309105,2.153226167298564,2.357572450542252,2.1736332404007177,1.6688717051559991,3.108124215012299,3.085988289610185,3.0813045649525064,3.043700246685181,2.8832483495158447,0.898336566140461,2025-12-01T16:45:53.922378
open_hand,0.39666025621725975,0.36710728015282457,0.28432086443182636,0.22961305058038084,1.0014814716809017,0.32568775108270065,0.251509713332199,0.2244111923670331,1.0,0.3723892996589859,0.2799718737372476,0.250871671883833,0.9419509521309805,0.3641667109558847,0.28695342817256375,0.25641690748260754,0.831707873084006,0.2977104224303323,0.1976644384392674,0.1824204976012975,1.2722964723188948,1.7807901150455818,1.8941052626441812,1.8433355074015143,1.5024254615268091,3.08653272441025,3.0538134772982555,3.0171009381505294,3.1003427174422136,3.0329952620407545,0.658795829057691,2025-12-01T16:45:53.972360
open_hand,0.3768550442588169,0.3849420208427277,0.30366902081221203,0.2545181443223909,1.0116575665570882,0.37584181109552106,0.2507762268795198,0.21459847487245012,0.9999999999999999,0.4355929051557669,0.2991994081782895,0.25326243816047017,0.9175374711770524,0.3991081509469033,0.2869611660903931,0.25363691681249634,0.7946038668017161,0.3095169066131632,0.21099841214231724,0.19524291198562926,1.3028625597984465,1.8434138616750888,1.981598282167014,1.8543843627708836,1.4993304585405685,3.0659532436069865,3.0739462468618286,3.0654153321594135,3.101724907772156,3.0518672327909617,0.7365096252162849,2025-12-01T16:45:54.009296
open_hand,0.3438849224657316,0.38809867152913474,0.3012171693098894,0.2514077608054149,1.0069209925482343,0.39497195425258413,0.2562742512245481,0.22557914052542283,1.0,0.45824520444625594,0.30635691174903434,0.25992059111521176,0.9274237840512395,0.4236128065222721,0.2830916736425658,0.25507377976133755,0.8103115995027079,0.3214355954800084,0.2149572007557876,0.19614965522593303,1.2538359383589157,1.8783821087406396,2.0182778321740984,1.887104093983579,1.5302905676249288,3.024450017964962,3.0812904217422536,3.074044221556987,3.057079558106989,3.0514834935904855,0.8166455683204077,2025-12-01T16:45:54.041301
open_hand,0.33549418636586487,0.3860439043669914,0.29794776230599074,0.2440338314886202,1.0063711064916117,0.3972923606758666,0.25170569297970585,0.21546046148037878,1.0,0.4624675777961552,0.30621252117068026,0.2635986566504004,0.9260982696076966,0.42596288561008694,0.2788980978109735,0.2537980920881754,0.8051465353712641,0.3247752739384535,0.2164265041694071,0.19980335190508725,1.2305555519175444,1.8659260245234899,2.024257868915284,1.881965370891304,1.5315466076537623,3.0592611889508197,3.079628993221116,3.0809134555321807,3.0438860905498872,3.050171062064847,0.8518706280807408,2025-12-01T16:45:54.075198
open_hand,0.31992467930486895,0.37560225531878977,0.2919974699796784,0.23970819446202452,1.0078419836648453,0.3782085003224714,0.24179481862308605,0.21013427740607818,0.9999999999999999,0.44584906440281863,0.29926619222292994,0.25301840871791437,0.9243352338001622,0.41190071406548584,0.27143546499551174,0.24979085953531088,0.8037694421844468,0.3182352900105426,0.21411818027433172,0.20270606124168555,1.1922305843323953,1.8327665941916977,1.9892365995711667,1.854140779720206,1.52644956596093,3.039373698181508,3.083558169639213,3.075294136057725,3.0581890076743403,3.040291828355993,0.8729214525327196,2025-12-01T16:45:54.107820
open_hand,0.34097580196102323,0.3800522477955458,0.30463378967534954,0.2457033027810725,0.9958782635965399,0.3980961842442861,0.25710382050535374,0.22450425482334835,1.0,0.46718096499413464,0.3114270494290698,0.2619931746033318,0.9388334810049446,0.42459760482743997,0.2809357316573084,0.25434684587276285,0.831355519429019,0.32072055245537545,0.21869578243958274,0.2044451284567909,1.2295229764323892,1.8707828640160333,2.030159634161432,1.8953456885886757,1.5615431854079531,2.9833564344803984,3.093976701959178,3.083440603667652,3.0550107672810025,3.047571184076995,0.902746493818494,2025-12-01T16:45:54.141207
open_hand,0.33497683082032237,0.38164890795675227,0.30419537960691206,0.23826135865072176,0.9897797235275119,0.39255074998046985,0.25390319362648217,0.2189513414820106,0.9999999999999999,0.4584502301025728,0.30720570843840705,0.2562687423140905,0.9444302681248644,0.41957563676261994,0.28675956034671723,0.25804167843762704,0.839429273340882,0.3125180409631325,0.21916353509178055,0.20362334746459929,1.216245181651316,1.850381901928365,2.0126512664211256,1.9054888158365917,1.5621946749535576,3.0064530887740895,3.0883125793129644,3.0808282453698004,3.0602819066538216,3.033517301562558,0.8923103881459681,2025-12-01T16:45:54.172662
open_hand,0.35958941298338043,0.3751360779612493,0.3010086460320867,0.2481733340353632,0.9906814182637922,0.39960559843913546,0.2597306509100657,0.22400887505784045,1.0,0.46701014396904195,0.31177743700481286,0.26347866444276036,0.9465416394335653,0.41927915289970075,0.2900563218595816,0.2627369022924462,0.8478128513382854,0.3189743656321732,0.22188047652093756,0.2105672269571599,1.2364460510373938,1.8690785413775848,2.0304859141138016,1.9138479933454935,1.5836156103708405,2.9827041098524196,3.086962286410951,3.0797686373091504,3.0558240911248973,3.0432040922823185,0.9165856606549031,2025-12-01T16:45:54.209124
open_hand,0.35701788625568265,0.3688512185630723,0.3025103353847684,0.24446926824533094,0.9894255276467229,0.3938117919363396,0.2556714165429283,0.22299449564279503,0.9999999999999999,0.4549521672187864,0.31051281257512814,0.2652296691897668,0.9466630492085893,0.40705023011064684,0.28798178222054016,0.26153380199878185,0.8457183322793087,0.3124530358751963,0.2190275102459935,0.20801442305559903,1.2229265208535265,1.8568348635517082,2.019549498573319,1.8977235798788343,1.568284337525164,2.9560731616109965,3.0918288235277043,3.0771700094508203,3.0541806793258077,3.0362430714363335,0.9284695202083026,2025-12-01T16:45:54.241399
