gesture,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,timestamp
fist,0.32197318015877824,0.326418510899626,0.1883103302766229,0.13483132251228952,1.0200682068230384,0.4749507300544018,0.279683002614124,0.17964250735151893,1.0,0.4883163286407755,0.28724355636210774,0.1715069921116274,0.9135507876001807,0.46061499500292297,0.2862808101609481,0.16262241087862733,0.7943110474019908,0.36049217590856497,0.23902803376072854,0.15110574942488272,0.9067452488646098,0.6512919317067513,0.6592527479756025,0.6305893330437851,0.5935969404282676,2.741345079193806,2.000507454971109,1.9581515697515752,1.8714576040121875,1.9618293903333939,0.3396977572687194,2025-12-01T16:45:09.079101
fist,0.3094947132114526,0.27333890593127697,0.17168221143805354,0.11387184489111399,0.9728050810486153,0.436218617219334,0.24478810596319248,0.18875005264364972,0.9999999999999999,0.45432392420245593,0.25653065569461003,0.18784379806206095,0.9703565269877638,0.44053221005197674,0.24687817432769035,0.16671664148677917,0.899121255989961,0.363519506449321,0.20881834552115772,0.14049623594011518,0.848724916506088,0.6937629897683144,0.6945226533474423,0.6831358907903441,0.6589597568547211,2.971331825353419,2.2230792551868257,2.0797601941261026,2.0063120748818006,2.0605775104736628,0.33921491234749857,2025-12-01T16:45:09.126741
fist,0.2873107415237775,0.26918706069828047,0.16180015318230515,0.13465142178983505,0.9899019066652632,0.44817710947829026,0.2785127244509735,0.2077513592840464,1.0,0.4694296839858279,0.28103710110568053,0.1989261645735366,0.9487571164626569,0.46190865841367973,0.27452661188061944,0.17550565331996468,0.8603027126046155,0.3763310071910514,0.22463357407912807,0.15334656364892765,0.8236449815138739,0.6882112129153358,0.6735404808145475,0.6517167954234322,0.6349954256628683,2.8172023946928393,2.2470294391200296,2.122238765477596,2.010371094942498,2.0739952482710677,0.31585154363072404,2025-12-01T16:45:09.159410
fist,0.2537433900333676,0.26665406907244266,0.1619709048456682,0.11996652410297524,0.9857749444328276,0.49505630735491385,0.30200399859281096,0.20890756443115618,1.0,0.5231589987101318,0.2922141109975749,0.1951423726418811,0.9543540951745719,0.5133968063268473,0.29154953584434556,0.1815763737107253,0.8722749324375442,0.4103666497062202,0.2244845948202405,0.15419747704420342,0.7716044616358874,0.6617812994456567,0.646692153083476,0.6296975700823524,0.6178863304733979,2.867704510369957,2.249643186895493,2.066381305413891,1.9567850137187501,2.037035802995965,0.3407453702275891,2025-12-01T16:45:09.192506
fist,0.2919919161078501,0.28077700646952347,0.18460663366976818,0.15892822204980908,0.9965860071350957,0.5155700740395374,0.301214705978317,0.1924972465572762,0.9999999999999999,0.5316233908370087,0.29955286857405494,0.18094217870721688,0.9451842958558484,0.5104026429270621,0.2982348061918211,0.17596627152704697,0.8596205134734702,0.39895173564962016,0.23179365418129672,0.15513466829185515,0.7893832341271333,0.6622959010487682,0.6541446835610095,0.6536658899545232,0.6461367547818296,2.4280523757040093,2.2009832183467064,2.0455302080504754,1.9399716162998235,1.9955233026114605,0.27060941338931704,2025-12-01T16:45:09.224403
fist,0.3658632089081532,0.28574320155896643,0.19687292544983923,0.17960240199493174,1.008087792778521,0.4865970388993624,0.29301596987142486,0.18505429853287186,0.9999999999999999,0.5216842211721029,0.2911218410255443,0.1748140170276187,0.932881214380154,0.501881468452479,0.29127664531254804,0.16708086440865277,0.8375555972318298,0.38607201773997657,0.21885992184387112,0.14208123281451399,0.8053512331933316,0.6642396486133698,0.6695975762884475,0.666488656676332,0.6593176661303328,2.2927787718586075,2.1399653680932005,1.9829048842742405,1.8584287972541822,1.9425856131180328,0.24690109562352613,2025-12-01T16:45:09.258537
fist,0.4182134235300581,0.28026912892342537,0.21824212056543213,0.19425550084470028,1.008616481688851,0.4582957427416849,0.2883107459643231,0.18128119877720558,0.9999999999999999,0.5197888448603015,0.28896156001659257,0.18522045796116712,0.9339535174074005,0.5142306700724615,0.29975272523226454,0.17625012420740097,0.8427527556357964,0.39551386566530683,0.226510254100179,0.14573496611272455,0.8353155022122516,0.6613126918233239,0.6751880854628999,0.6765252710497608,0.6717040302017603,2.2922641786017466,2.0775142129402826,1.9242493323193808,1.785990235187989,1.8340620854756247,0.26264363931799933,2025-12-01T16:45:09.290376
fist,0.41801956682359553,0.288946145520023,0.22562305124272491,0.1934879425166196,1.0108650473429812,0.47177676975480703,0.2799674970941016,0.1608094540247425,1.0,0.5478324267477258,0.2662445082697429,0.16529433372351443,0.9334573626421995,0.5404566037141608,0.277550920563206,0.1627866367385027,0.8471475581565097,0.4260035042813703,0.20624241419208778,0.13823046136467654,0.849786999762702,0.6976152317350024,0.6623962711381848,0.6546717678991348,0.6744015224326031,2.236227246675709,2.1551848490735344,1.94147403259386,1.7639693335130957,1.753735969136986,0.25858185492841324,2025-12-01T16:45:09.322163
fist,0.403774852932546,0.27422968752462745,0.21201721984690797,0.1795151195917919,0.9878713254010615,0.4315298507062981,0.280923755695174,0.17214162417868994,1.0,0.5143410419873227,0.28095056846614164,0.17492288923290922,0.9532873023512141,0.5185249819942385,0.29508313663133023,0.16608124511868053,0.8812379892353241,0.4138209242661234,0.22357657652842367,0.13804796122411822,0.8307481633313115,0.6570828870356601,0.6427515797210392,0.656235019477786,0.6916533846847597,2.253032726866693,2.177243026678181,2.019852185099993,1.8713389621853351,1.8590458673032868,0.2611899498942429,2025-12-01T16:45:09.354771
fist,0.41646700892304417,0.2750841800142977,0.2068490120695167,0.1867844493115492,0.9940636191745063,0.43500342912719253,0.29884061592333894,0.18554694362892823,1.0,0.5317691493250417,0.2890250481869734,0.1808324158210451,0.9469196878288908,0.5351316779551841,0.29754100447198956,0.16927828498946695,0.8743466646407774,0.4169385422523943,0.22425422630627742,0.1419726103295103,0.8315706441105961,0.7123358170151123,0.6818914734524588,0.6836665144762103,0.7099890237793415,2.23352810075713,2.2069792645069977,2.0260336356599336,1.871917954125431,1.8782187414250773,0.2783435176244847,2025-12-01T16:45:09.389812
