gesture,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,timestamp
pinch,0.3423926487518098,0.3007835194341437,0.2871275263972967,0.25431737887236766,0.9037458949041277,0.2979703262745651,0.16744452462986362,0.13267570145502652,0.9999999999999999,0.4359228633168213,0.28449582280380015,0.2480990144044972,1.0203046882449398,0.4165069493412614,0.28642467614602063,0.22931360670902534,0.9830095760020082,0.3620423593984577,0.26746442232761947,0.23011050924728826,1.0595544008986466,1.168368024655521,1.9622368751912103,1.9480238410891635,1.8173107472186119,2.725205363253294,2.110204635283646,3.0355575587064156,3.013584320000904,3.0202424370759875,0.12612344092435548,2025-12-01T16:46:33.872593
pinch,0.34199978534744263,0.30806668975040036,0.28304219643363127,0.24898609326879506,0.9038488410078456,0.3036369006257388,0.1684933473974903,0.1342340541296007,1.0,0.4376975848511007,0.2862642737052262,0.24493548949878455,1.0209663762924672,0.4104321549171973,0.2930256390357643,0.23585643638261564,0.9839570037544529,0.3618254812835318,0.2628652532074079,0.22522211891605998,1.0579495660066658,1.1717746070194959,1.9632620039805089,1.9561129570066103,1.8100122334382918,2.7380026733467497,2.0761645297813343,3.0469479552547303,3.028933712228365,3.0186321843916506,0.1443517691225448,2025-12-01T16:46:33.907068
pinch,0.3295944520907796,0.3143690898537673,0.28645719244639045,0.2495619534796089,0.9009340571439043,0.30091728410865226,0.1703567181399644,0.13983106547749377,0.9999999999999999,0.4459486131960803,0.2860652820345228,0.24536465490423484,1.0226937760427057,0.40537094803487245,0.2947496671935624,0.24316205481224445,0.9867132665064275,0.3617119402652032,0.2632471082451042,0.22389602820198146,1.058031246120992,1.1736407928398003,1.9703180938809661,1.9605399520811413,1.8121130452669656,2.7386274973429474,2.0902240162693673,3.0256938955250345,3.017899051337177,3.026712264329046,0.1373360268130488,2025-12-01T16:46:33.941093
pinch,0.32991366258431526,0.30920357644408814,0.2760266262566771,0.2472032686100065,0.9007253268636617,0.29985164420525484,0.17523361723558256,0.1409121632034007,1.0,0.4397645754837875,0.28463566591093414,0.2435691311710277,1.0212567428948696,0.4027857363243807,0.29106824151720684,0.24070843162701216,0.9840169747399735,0.35869086406356143,0.2611741277271617,0.22462983860343197,1.0457647497296905,1.1846893045994704,1.9609279431945152,1.9511121903540858,1.805115890719428,2.7333419500561,2.128057826023186,3.0244970627919305,3.0245523923179434,3.016367446734545,0.16060406279050285,2025-12-01T16:46:33.971496
pinch,0.3320235601174825,0.3062835478784153,0.28490988977064324,0.24892677312578584,0.9034662069836514,0.29735036815766974,0.17282850435594754,0.14009021123717952,1.0,0.42810303678545164,0.27702212256972986,0.2418249631378959,1.0210285881311396,0.4038861047265688,0.2849441348067245,0.22933084025819694,0.9845615063640869,0.3561188623002072,0.2624281355902865,0.22591732371969778,1.0523713910746815,1.171243255811882,1.9414423909260041,1.9349390072563655,1.8054237894677674,2.7261593014943704,2.0570240279781946,3.0324147235917853,3.0096370027674353,3.006907265522322,0.12959304879531244,2025-12-01T16:46:34.002798
pinch,0.32081948019620754,0.3123978957303532,0.28018597482574387,0.24459622048367685,0.9003938071809113,0.3002081024277085,0.16835405043343654,0.13708533610165816,1.0,0.4327965328469271,0.27889058574853365,0.23851748086555075,1.0238356590101771,0.4057907468976206,0.28854020437510125,0.23094812569412648,0.9874147382700302,0.36068419437140864,0.2620667564940914,0.2219143284752557,1.04646987787035,1.1647838248332254,1.9451337026859967,1.9448874432445704,1.8085797725884918,2.762636202113969,2.042353097703118,3.0279948644818524,3.0097528411884626,3.008943452852528,0.1434042533020372,2025-12-01T16:46:34.038378
pinch,0.3294124293047381,0.3108349488851087,0.283107850942958,0.2509058299356524,0.9004699758793218,0.3021911828036147,0.17179914579826558,0.13559743650546216,1.0,0.43277958138709643,0.27821308189763505,0.24182864511443306,1.0210181314057163,0.4061508189693459,0.2898911095762133,0.23512329014883226,0.9806574909137025,0.3605301957109601,0.2659945874279297,0.22807704693582934,1.0549240807535458,1.18025977441197,1.947082161162134,1.9477922979036122,1.8112752135062355,2.7450210970192988,2.088436614237409,3.0247958968802293,3.0111653110464975,3.0065921231719814,0.13788323169975464,2025-12-01T16:46:34.069970
pinch,0.3212918756169615,0.31469743726461746,0.28261777178094183,0.24806458655555808,0.9020412875798096,0.3075455211836445,0.1719992705671907,0.13705384945509813,1.0,0.4332016630597001,0.276695990250547,0.2405146879372957,1.0216381165318535,0.4117767010801259,0.28491581956746914,0.227840762991941,0.9828911245793878,0.36281634277921637,0.26503720570944955,0.22559086960628696,1.0508510932102095,1.174683173991346,1.9454583400671637,1.9422638342578942,1.8133325577876482,2.7581364396923846,2.030338886413466,3.0211761909085664,3.0102447908123047,3.0150444333867674,0.13989790362388843,2025-12-01T16:46:34.105701
pinch,0.32308791132867853,0.3173869493715556,0.2807708008705014,0.24190943025468958,0.9010332799190371,0.3003802102687712,0.17117120570187025,0.13640371769874338,0.9999999999999999,0.42998776310555387,0.27787991755055813,0.2395841262737399,1.0215914611999688,0.4080386902138987,0.2864667190926446,0.23084586458087267,0.9823085132134319,0.3594923935953891,0.2628422523690003,0.22584627427538584,1.0448072266455857,1.1730897732365893,1.941846834968816,1.9427786903050281,1.8056768235326526,2.7704900231087284,2.0801973575531205,3.0188119573513594,3.0099572167465007,3.0103523918708333,0.1463425831151107,2025-12-01T16:46:34.137522
pinch,0.32342335024514735,0.3176525476318428,0.2859167375542613,0.24291840317998278,0.9019904938055869,0.2990087326490595,0.1721317317081939,0.13894739614445015,0.9999999999999999,0.42236828517013647,0.27359371375251423,0.23778459088296797,1.021480133987713,0.40551873570684094,0.28235114558453484,0.22395012229087882,0.9860821482880732,0.35652926324222184,0.26314816129220925,0.2254048290446035,1.0510159863740107,1.1699192665558633,1.9290021454031496,1.9301209859196893,1.8057602154181218,2.774945896118565,2.045690916927248,3.0217679389865197,3.0215022871798816,3.018269002121181,0.13193126984204293,2025-12-01T16:46:34.168973
